Year,Ref,Team,Actual Score,Predicted Score
2008,Dennis LaRue,Montréal Canadiens,2,3.0153975363941763
2008,Kevin Pollock,Montréal Canadiens,2,3.0153975363941763
2008,Mike Leggo,Boston Bruins,4,2.67520273154076
2008,Tim Peel,Boston Bruins,4,2.67520273154076
2008,Mike Leggo,Montréal Canadiens,1,2.6391547049441786
2008,Tim Peel,Montréal Canadiens,1,2.6391547049441786
2008,Ian Walsh,Boston Bruins,4,2.878763440860215
2008,Paul Devorski,Boston Bruins,4,2.878763440860215
2008,Ian Walsh,Montréal Canadiens,2,2.6944444444444446
2008,Paul Devorski,Montréal Canadiens,2,2.6944444444444446
2008,Dave Jackson,Boston Bruins,4,2.7751533045650696
2008,Kelly Sutherland,Boston Bruins,4,2.7751533045650696
2008,Dave Jackson,Montréal Canadiens,1,2.5640040962621615
2008,Kelly Sutherland,Montréal Canadiens,1,2.5640040962621615
2008,Mike Leggo,New York Rangers,4,2.9306118999323862
2008,Tim Peel,New York Rangers,4,2.9306118999323862
2008,Mike Leggo,Washington Capitals,3,2.6652724152724154
2008,Tim Peel,Washington Capitals,3,2.6652724152724154
2008,Eric Furlatt,New York Rangers,4,2.682565556343019
2008,Wes McCauley,New York Rangers,4,2.682565556343019
2008,Eric Furlatt,Washington Capitals,0,2.8266666666666667
2008,Wes McCauley,Washington Capitals,0,2.8266666666666667
2008,Dave Jackson,New York Rangers,4,2.6513413057530704
2008,Kelly Sutherland,New York Rangers,4,2.6513413057530704
2008,Dave Jackson,Washington Capitals,4,3.103921568627451
2008,Kelly Sutherland,Washington Capitals,4,3.103921568627451
2008,Ian Walsh,New York Rangers,4,2.687322226737099
2008,Paul Devorski,New York Rangers,4,2.687322226737099
2008,Ian Walsh,Washington Capitals,1,2.8816542948038175
2008,Paul Devorski,Washington Capitals,1,2.8816542948038175
2008,Don VanMassenhoven,New York Rangers,4,2.498611111111111
2008,Mike Hasenfratz,New York Rangers,4,2.498611111111111
2008,Don VanMassenhoven,Washington Capitals,4,3.1091485507246377
2008,Mike Hasenfratz,Washington Capitals,4,3.1091485507246377
2008,Bill McCreary,New York Rangers,4,2.612698412698413
2008,Brad Meier,New York Rangers,4,2.612698412698413
2008,Bill McCreary,Washington Capitals,5,2.984265734265734
2008,Brad Meier,Washington Capitals,5,2.984265734265734
2008,Brad Watson,New York Rangers,4,2.9842171717171717
2008,Dan O'Halloran,New York Rangers,4,2.9842171717171717
2008,Brad Watson,Washington Capitals,2,3.0656362007168454
2008,Dan O'Halloran,Washington Capitals,2,3.0656362007168454
2008,Dan O'Rourke,Carolina Hurricanes,4,2.6957792207792206
2008,Marc Joannette,Carolina Hurricanes,4,2.6957792207792206
2008,Dan O'Rourke,New Jersey Devils,4,2.4562717770034843
2008,Marc Joannette,New Jersey Devils,4,2.4562717770034843
2008,Don VanMassenhoven,Carolina Hurricanes,4,2.5485849056603773
2008,Mike Hasenfratz,Carolina Hurricanes,4,2.5485849056603773
2008,Don VanMassenhoven,New Jersey Devils,1,2.7158430232558137
2008,Mike Hasenfratz,New Jersey Devils,1,2.7158430232558137
2008,Dennis LaRue,Carolina Hurricanes,4,2.6493993993993996
2008,Kevin Pollock,Carolina Hurricanes,4,2.6493993993993996
2008,Dennis LaRue,New Jersey Devils,3,2.7366573033707864
2008,Kevin Pollock,New Jersey Devils,3,2.7366573033707864
2008,Eric Furlatt,Carolina Hurricanes,4,2.735942028985507
2008,Wes McCauley,Carolina Hurricanes,4,2.735942028985507
2008,Eric Furlatt,New Jersey Devils,3,2.409724612736661
2008,Wes McCauley,New Jersey Devils,3,2.409724612736661
2008,Bill McCreary,Carolina Hurricanes,4,2.725
2008,Brad Meier,Carolina Hurricanes,4,2.725
2008,Bill McCreary,New Jersey Devils,1,2.819717203456402
2008,Brad Meier,New Jersey Devils,1,2.819717203456402
2008,Mike Leggo,Carolina Hurricanes,4,2.617948717948718
2008,Tim Peel,Carolina Hurricanes,4,2.617948717948718
2008,Mike Leggo,New Jersey Devils,0,2.646060606060606
2008,Tim Peel,New Jersey Devils,0,2.646060606060606
2008,Kevin Pollock,Carolina Hurricanes,4,2.666802344513188
2008,Paul Devorski,Carolina Hurricanes,4,2.666802344513188
2008,Kevin Pollock,New Jersey Devils,3,2.46314812905886
2008,Paul Devorski,New Jersey Devils,3,2.46314812905886
2008,Don VanMassenhoven,Philadelphia Flyers,4,2.6941176470588237
2008,Mike Hasenfratz,Philadelphia Flyers,4,2.6941176470588237
2008,Don VanMassenhoven,Pittsburgh Penguins,4,2.8170731707317076
2008,Mike Hasenfratz,Pittsburgh Penguins,4,2.8170731707317076
2008,Bill McCreary,Philadelphia Flyers,4,3.07244008714597
2008,Brad Meier,Philadelphia Flyers,4,3.07244008714597
2008,Bill McCreary,Pittsburgh Penguins,3,2.7754929577464784
2008,Brad Meier,Pittsburgh Penguins,3,2.7754929577464784
2008,Dan O'Rourke,Philadelphia Flyers,4,2.8742372234935165
2008,Marc Joannette,Philadelphia Flyers,4,2.8742372234935165
2008,Dan O'Rourke,Pittsburgh Penguins,3,2.9512933406714366
2008,Marc Joannette,Pittsburgh Penguins,3,2.9512933406714366
2008,Dennis LaRue,Philadelphia Flyers,4,2.7228323038206357
2008,Kevin Pollock,Philadelphia Flyers,4,2.7228323038206357
2008,Dennis LaRue,Pittsburgh Penguins,3,2.8292682926829267
2008,Kevin Pollock,Pittsburgh Penguins,3,2.8292682926829267
2008,Eric Furlatt,Philadelphia Flyers,4,3.0595630310386683
2008,Wes McCauley,Philadelphia Flyers,4,3.0595630310386683
2008,Eric Furlatt,Pittsburgh Penguins,0,3.006043956043956
2008,Wes McCauley,Pittsburgh Penguins,0,3.006043956043956
2008,Brad Watson,Philadelphia Flyers,4,2.698412698412698
2008,Chris Rooney,Philadelphia Flyers,4,2.698412698412698
2008,Brad Watson,Pittsburgh Penguins,5,2.9545833333333333
2008,Chris Rooney,Pittsburgh Penguins,5,2.9545833333333333
2008,Dave Jackson,Anaheim Ducks,4,2.6535003596259887
2008,Kelly Sutherland,Anaheim Ducks,4,2.6535003596259887
2008,Dave Jackson,San Jose Sharks,0,2.8013309134906232
2008,Kelly Sutherland,San Jose Sharks,0,2.8013309134906232
2008,Chris Lee,Anaheim Ducks,4,2.7040912139503686
2008,Dan O'Halloran,Anaheim Ducks,4,2.7040912139503686
2008,Chris Lee,San Jose Sharks,2,2.9255852842809364
2008,Dan O'Halloran,San Jose Sharks,2,2.9255852842809364
2008,Don VanMassenhoven,Anaheim Ducks,4,2.394385026737968
2008,Mike Hasenfratz,Anaheim Ducks,4,2.394385026737968
2008,Don VanMassenhoven,San Jose Sharks,4,2.8139534883720927
2008,Mike Hasenfratz,San Jose Sharks,4,2.8139534883720927
2008,Brad Watson,Anaheim Ducks,4,3.0640868140868145
2008,Chris Rooney,Anaheim Ducks,4,3.0640868140868145
2008,Brad Watson,San Jose Sharks,0,3.005657327586207
2008,Chris Rooney,San Jose Sharks,0,3.005657327586207
2008,Dennis LaRue,Anaheim Ducks,4,2.6905227161700047
2008,Kevin Pollock,Anaheim Ducks,4,2.6905227161700047
2008,Dennis LaRue,San Jose Sharks,3,2.74103299856528
2008,Kevin Pollock,San Jose Sharks,3,2.74103299856528
2008,Eric Furlatt,Anaheim Ducks,4,2.613756613756614
2008,Wes McCauley,Anaheim Ducks,4,2.613756613756614
2008,Eric Furlatt,San Jose Sharks,1,2.6475524475524477
2008,Wes McCauley,San Jose Sharks,1,2.6475524475524477
2008,Ian Walsh,Columbus Blue Jackets,4,2.3130630630630633
2008,Paul Devorski,Columbus Blue Jackets,4,2.3130630630630633
2008,Ian Walsh,Detroit Red Wings,4,3.011177921677459
2008,Paul Devorski,Detroit Red Wings,4,3.011177921677459
2008,Dave Jackson,Columbus Blue Jackets,4,2.5431537962362105
2008,Kelly Sutherland,Columbus Blue Jackets,4,2.5431537962362105
2008,Dave Jackson,Detroit Red Wings,4,2.898800872093023
2008,Kelly Sutherland,Detroit Red Wings,4,2.898800872093023
2008,Bill McCreary,Columbus Blue Jackets,4,2.2712287712287713
2008,Brad Meier,Columbus Blue Jackets,4,2.2712287712287713
2008,Bill McCreary,Detroit Red Wings,4,3.104964539007092
2008,Brad Meier,Detroit Red Wings,4,3.104964539007092
2008,Chris Lee,Columbus Blue Jackets,4,2.465909090909091
2008,Dan O'Halloran,Columbus Blue Jackets,4,2.465909090909091
2008,Chris Lee,Detroit Red Wings,6,2.7629504504504503
2008,Dan O'Halloran,Detroit Red Wings,6,2.7629504504504503
2008,Chris Lee,St. Louis Blues,4,2.6104651162790695
2008,Dan O'Halloran,St. Louis Blues,4,2.6104651162790695
2008,Chris Lee,Vancouver Canucks,2,2.784792368125701
2008,Dan O'Halloran,Vancouver Canucks,2,2.784792368125701
2008,Brad Watson,St. Louis Blues,4,2.7173701298701296
2008,Chris Rooney,St. Louis Blues,4,2.7173701298701296
2008,Brad Watson,Vancouver Canucks,3,2.714107676969093
2008,Chris Rooney,Vancouver Canucks,3,2.714107676969093
2008,Bill McCreary,St. Louis Blues,4,2.784577922077922
2008,Brad Meier,St. Louis Blues,4,2.784577922077922
2008,Bill McCreary,Vancouver Canucks,3,2.9825171447889502
2008,Brad Meier,Vancouver Canucks,3,2.9825171447889502
2008,Dan O'Rourke,St. Louis Blues,4,2.633971291866028
2008,Marc Joannette,St. Louis Blues,4,2.633971291866028
2008,Dan O'Rourke,Vancouver Canucks,3,2.8768148820326678
2008,Marc Joannette,Vancouver Canucks,3,2.8768148820326678
2008,Eric Furlatt,Calgary Flames,4,2.4756771697070206
2008,Wes McCauley,Calgary Flames,4,2.4756771697070206
2008,Eric Furlatt,Chicago Blackhawks,3,2.6411483253588517
2008,Wes McCauley,Chicago Blackhawks,3,2.6411483253588517
2008,Ian Walsh,Calgary Flames,4,2.579248658318426
2008,Paul Devorski,Calgary Flames,4,2.579248658318426
2008,Ian Walsh,Chicago Blackhawks,3,2.828125
2008,Paul Devorski,Chicago Blackhawks,3,2.828125
2008,Brad Watson,Calgary Flames,4,2.475182863113898
2008,Chris Rooney,Calgary Flames,4,2.475182863113898
2008,Brad Watson,Chicago Blackhawks,2,2.868798324742268
2008,Chris Rooney,Chicago Blackhawks,2,2.868798324742268
2008,Mike Leggo,Calgary Flames,4,2.989130434782609
2008,Tim Peel,Calgary Flames,4,2.989130434782609
2008,Mike Leggo,Chicago Blackhawks,4,2.7822642473805264
2008,Tim Peel,Chicago Blackhawks,4,2.7822642473805264
2008,Chris Lee,Calgary Flames,4,2.8622122762148337
2008,Dan O'Halloran,Calgary Flames,4,2.8622122762148337
2008,Chris Lee,Chicago Blackhawks,5,2.981890331890332
2008,Dan O'Halloran,Chicago Blackhawks,5,2.981890331890332
2008,Dan O'Rourke,Calgary Flames,4,2.528311965811966
2008,Marc Joannette,Calgary Flames,4,2.528311965811966
2008,Dan O'Rourke,Chicago Blackhawks,4,2.5788787483702738
2008,Marc Joannette,Chicago Blackhawks,4,2.5788787483702738
2008,Dennis LaRue,Boston Bruins,4,2.750733137829912
2008,Paul Devorski,Boston Bruins,4,2.750733137829912
2008,Dennis LaRue,Carolina Hurricanes,1,2.572958500669344
2008,Paul Devorski,Carolina Hurricanes,1,2.572958500669344
2008,Dan O'Halloran,Boston Bruins,4,2.598989898989899
2008,Mike Leggo,Boston Bruins,4,2.598989898989899
2008,Dan O'Halloran,Carolina Hurricanes,3,2.516861761426979
2008,Mike Leggo,Carolina Hurricanes,3,2.516861761426979
2008,Bill McCreary,Boston Bruins,4,2.7668168168168172
2008,Eric Furlatt,Boston Bruins,4,2.7668168168168172
2008,Bill McCreary,Carolina Hurricanes,3,2.645
2008,Eric Furlatt,Carolina Hurricanes,3,2.645
2008,Dave Jackson,Boston Bruins,4,2.8858769314177284
2008,Kevin Pollock,Boston Bruins,4,2.8858769314177284
2008,Dave Jackson,Carolina Hurricanes,4,2.67299148463532
2008,Kevin Pollock,Carolina Hurricanes,4,2.67299148463532
2008,Brad Watson,Boston Bruins,4,2.873810430148458
2008,Tim Peel,Boston Bruins,4,2.873810430148458
2008,Brad Watson,Carolina Hurricanes,0,2.8050632911392404
2008,Tim Peel,Carolina Hurricanes,0,2.8050632911392404
2008,Kelly Sutherland,Boston Bruins,4,2.8144963144963144
2008,Marc Joannette,Boston Bruins,4,2.8144963144963144
2008,Kelly Sutherland,Carolina Hurricanes,2,2.467449922958398
2008,Marc Joannette,Carolina Hurricanes,2,2.467449922958398
2008,Dave Jackson,Boston Bruins,4,2.8858769314177284
2008,Kevin Pollock,Boston Bruins,4,2.8858769314177284
2008,Dave Jackson,Carolina Hurricanes,3,2.67299148463532
2008,Kevin Pollock,Carolina Hurricanes,3,2.67299148463532
2008,Dave Jackson,Pittsburgh Penguins,4,2.994047619047619
2008,Kevin Pollock,Pittsburgh Penguins,4,2.994047619047619
2008,Dave Jackson,Washington Capitals,3,3.092728758169935
2008,Kevin Pollock,Washington Capitals,3,3.092728758169935
2008,Kelly Sutherland,Pittsburgh Penguins,4,2.9301935964259123
2008,Marc Joannette,Pittsburgh Penguins,4,2.9301935964259123
2008,Kelly Sutherland,Washington Capitals,4,3.02192513368984
2008,Marc Joannette,Washington Capitals,4,3.02192513368984
2008,Dan O'Halloran,Pittsburgh Penguins,4,2.9860170227549068
2008,Mike Leggo,Pittsburgh Penguins,4,2.9860170227549068
2008,Dan O'Halloran,Washington Capitals,2,2.7828981054787505
2008,Mike Leggo,Washington Capitals,2,2.7828981054787505
2008,Brad Watson,Pittsburgh Penguins,4,3.0654605263157895
2008,Tim Peel,Pittsburgh Penguins,4,3.0654605263157895
2008,Brad Watson,Washington Capitals,3,2.9480105105105103
2008,Tim Peel,Washington Capitals,3,2.9480105105105103
2008,Bill McCreary,Pittsburgh Penguins,4,2.8874725274725277
2008,Eric Furlatt,Pittsburgh Penguins,4,2.8874725274725277
2008,Bill McCreary,Washington Capitals,3,2.871538461538462
2008,Eric Furlatt,Washington Capitals,3,2.871538461538462
2008,Dennis LaRue,Pittsburgh Penguins,4,2.771417053013505
2008,Paul Devorski,Pittsburgh Penguins,4,2.771417053013505
2008,Dennis LaRue,Washington Capitals,5,2.982518115942029
2008,Paul Devorski,Washington Capitals,5,2.982518115942029
2008,Bill McCreary,Pittsburgh Penguins,4,2.7758415841584156
2008,Dan O'Halloran,Pittsburgh Penguins,4,2.7758415841584156
2008,Bill McCreary,Washington Capitals,2,2.8674524400330847
2008,Dan O'Halloran,Washington Capitals,2,2.8674524400330847
2008,Kelly Sutherland,Anaheim Ducks,4,2.5643895348837207
2008,Marc Joannette,Anaheim Ducks,4,2.5643895348837207
2008,Kelly Sutherland,Detroit Red Wings,3,2.880606617647059
2008,Marc Joannette,Detroit Red Wings,3,2.880606617647059
2008,Bill McCreary,Anaheim Ducks,4,2.583333333333333
2008,Eric Furlatt,Anaheim Ducks,4,2.583333333333333
2008,Bill McCreary,Detroit Red Wings,3,3.0081608860390556
2008,Eric Furlatt,Detroit Red Wings,3,3.0081608860390556
2008,Brad Watson,Anaheim Ducks,4,2.927978540338091
2008,Tim Peel,Anaheim Ducks,4,2.927978540338091
2008,Brad Watson,Detroit Red Wings,1,2.95695315920035
2008,Tim Peel,Detroit Red Wings,1,2.95695315920035
2008,Dennis LaRue,Anaheim Ducks,4,2.7878185804329956
2008,Paul Devorski,Anaheim Ducks,4,2.7878185804329956
2008,Dennis LaRue,Detroit Red Wings,6,3.2450748620961387
2008,Paul Devorski,Detroit Red Wings,6,3.2450748620961387
2008,Dan O'Halloran,Anaheim Ducks,4,2.655585224744103
2008,Mike Leggo,Anaheim Ducks,4,2.655585224744103
2008,Dan O'Halloran,Detroit Red Wings,4,3.0184925093632957
2008,Mike Leggo,Detroit Red Wings,4,3.0184925093632957
2008,Dave Jackson,Anaheim Ducks,4,2.69318691169879
2008,Kevin Pollock,Anaheim Ducks,4,2.69318691169879
2008,Dave Jackson,Detroit Red Wings,1,2.840393133997785
2008,Kevin Pollock,Detroit Red Wings,1,2.840393133997785
2008,Marc Joannette,Anaheim Ducks,4,2.701371951219512
2008,Paul Devorski,Anaheim Ducks,4,2.701371951219512
2008,Marc Joannette,Detroit Red Wings,4,3.0044430538172717
2008,Paul Devorski,Detroit Red Wings,4,3.0044430538172717
2008,Bill McCreary,Chicago Blackhawks,4,2.6184210526315788
2008,Eric Furlatt,Chicago Blackhawks,4,2.6184210526315788
2008,Bill McCreary,Vancouver Canucks,5,2.9549651403806294
2008,Eric Furlatt,Vancouver Canucks,5,2.9549651403806294
2008,Brad Watson,Chicago Blackhawks,4,2.790415769797213
2008,Tim Peel,Chicago Blackhawks,4,2.790415769797213
2008,Brad Watson,Vancouver Canucks,3,2.8017498138495904
2008,Tim Peel,Vancouver Canucks,3,2.8017498138495904
2008,Dave Jackson,Chicago Blackhawks,4,2.958371385083714
2008,Kevin Pollock,Chicago Blackhawks,4,2.958371385083714
2008,Dave Jackson,Vancouver Canucks,3,3.1510080645161294
2008,Kevin Pollock,Vancouver Canucks,3,3.1510080645161294
2008,Kelly Sutherland,Chicago Blackhawks,4,2.6627647714604237
2008,Marc Joannette,Chicago Blackhawks,4,2.6627647714604237
2008,Kelly Sutherland,Vancouver Canucks,1,2.985025062656641
2008,Marc Joannette,Vancouver Canucks,1,2.985025062656641
2008,Dennis LaRue,Chicago Blackhawks,4,2.736111111111111
2008,Paul Devorski,Chicago Blackhawks,4,2.736111111111111
2008,Dennis LaRue,Vancouver Canucks,2,2.9185734900020615
2008,Paul Devorski,Vancouver Canucks,2,2.9185734900020615
2008,Dan O'Halloran,Chicago Blackhawks,4,2.811956777073056
2008,Mike Leggo,Chicago Blackhawks,4,2.811956777073056
2008,Dan O'Halloran,Vancouver Canucks,5,2.7649315982649316
2008,Mike Leggo,Vancouver Canucks,5,2.7649315982649316
2008,Dan O'Halloran,Carolina Hurricanes,4,2.6002829064919597
2008,Dave Jackson,Carolina Hurricanes,4,2.6002829064919597
2008,Dan O'Halloran,Pittsburgh Penguins,3,2.909889203206035
2008,Dave Jackson,Pittsburgh Penguins,3,2.909889203206035
2008,Kevin Pollock,Carolina Hurricanes,4,2.6102579852579852
2008,Marc Joannette,Carolina Hurricanes,4,2.6102579852579852
2008,Kevin Pollock,Pittsburgh Penguins,7,2.886075949367089
2008,Marc Joannette,Pittsburgh Penguins,7,2.886075949367089
2008,Bill McCreary,Carolina Hurricanes,4,2.645
2008,Eric Furlatt,Carolina Hurricanes,4,2.645
2008,Bill McCreary,Pittsburgh Penguins,6,2.8874725274725277
2008,Eric Furlatt,Pittsburgh Penguins,6,2.8874725274725277
2008,Dennis LaRue,Carolina Hurricanes,4,2.572958500669344
2008,Paul Devorski,Carolina Hurricanes,4,2.572958500669344
2008,Dennis LaRue,Pittsburgh Penguins,4,2.771417053013505
2008,Paul Devorski,Pittsburgh Penguins,4,2.771417053013505
2008,Bill McCreary,Chicago Blackhawks,4,2.6184210526315788
2008,Eric Furlatt,Chicago Blackhawks,4,2.6184210526315788
2008,Bill McCreary,Detroit Red Wings,5,3.0081608860390556
2008,Eric Furlatt,Detroit Red Wings,5,3.0081608860390556
2008,Dennis LaRue,Chicago Blackhawks,4,2.736111111111111
2008,Paul Devorski,Chicago Blackhawks,4,2.736111111111111
2008,Dennis LaRue,Detroit Red Wings,3,3.2450748620961387
2008,Paul Devorski,Detroit Red Wings,3,3.2450748620961387
2008,Dan O'Halloran,Chicago Blackhawks,4,3.035858585858586
2008,Dave Jackson,Chicago Blackhawks,4,3.035858585858586
2008,Dan O'Halloran,Detroit Red Wings,3,2.9326550387596897
2008,Dave Jackson,Detroit Red Wings,3,2.9326550387596897
2008,Kevin Pollock,Chicago Blackhawks,4,2.7049525816649105
2008,Marc Joannette,Chicago Blackhawks,4,2.7049525816649105
2008,Kevin Pollock,Detroit Red Wings,6,2.822198879551821
2008,Marc Joannette,Detroit Red Wings,6,2.822198879551821
2008,Bill McCreary,Chicago Blackhawks,4,2.6184210526315788
2008,Eric Furlatt,Chicago Blackhawks,4,2.6184210526315788
2008,Bill McCreary,Detroit Red Wings,2,3.0081608860390556
2008,Eric Furlatt,Detroit Red Wings,2,3.0081608860390556
2008,Dennis LaRue,Detroit Red Wings,4,3.2450748620961387
2008,Paul Devorski,Detroit Red Wings,4,3.2450748620961387
2008,Dennis LaRue,Pittsburgh Penguins,1,2.771417053013505
2008,Paul Devorski,Pittsburgh Penguins,1,2.771417053013505
2008,Bill McCreary,Detroit Red Wings,4,3.0735919899874844
2008,Marc Joannette,Detroit Red Wings,4,3.0735919899874844
2008,Bill McCreary,Pittsburgh Penguins,1,2.7460759493670888
2008,Marc Joannette,Pittsburgh Penguins,1,2.7460759493670888
2008,Dennis LaRue,Detroit Red Wings,4,3.2450748620961387
2008,Paul Devorski,Detroit Red Wings,4,3.2450748620961387
2008,Dennis LaRue,Pittsburgh Penguins,4,2.771417053013505
2008,Paul Devorski,Pittsburgh Penguins,4,2.771417053013505
2008,Bill McCreary,Detroit Red Wings,4,3.0735919899874844
2008,Marc Joannette,Detroit Red Wings,4,3.0735919899874844
2008,Bill McCreary,Pittsburgh Penguins,4,2.7460759493670888
2008,Marc Joannette,Pittsburgh Penguins,4,2.7460759493670888
2008,Dennis LaRue,Detroit Red Wings,4,3.2450748620961387
2008,Paul Devorski,Detroit Red Wings,4,3.2450748620961387
2008,Dennis LaRue,Pittsburgh Penguins,0,2.771417053013505
2008,Paul Devorski,Pittsburgh Penguins,0,2.771417053013505
2008,Bill McCreary,Detroit Red Wings,4,3.0735919899874844
2008,Marc Joannette,Detroit Red Wings,4,3.0735919899874844
2008,Bill McCreary,Pittsburgh Penguins,2,2.7460759493670888
2008,Marc Joannette,Pittsburgh Penguins,2,2.7460759493670888
2008,Bill McCreary,Detroit Red Wings,4,3.207446808510638
2008,Paul Devorski,Detroit Red Wings,4,3.207446808510638
2008,Bill McCreary,Pittsburgh Penguins,2,2.802148760330579
2008,Paul Devorski,Pittsburgh Penguins,2,2.802148760330579
2009,Brad Meier,Montréal Canadiens,4,2.2976190476190474
2009,Brad Watson,Montréal Canadiens,4,2.2976190476190474
2009,Brad Meier,Washington Capitals,2,3.182449494949495
2009,Brad Watson,Washington Capitals,2,3.182449494949495
2009,Brian Pochmara,Montréal Canadiens,4,2.636336032388664
2009,Dan O'Halloran,Montréal Canadiens,4,2.636336032388664
2009,Brian Pochmara,Washington Capitals,6,2.802972802024035
2009,Dan O'Halloran,Washington Capitals,6,2.802972802024035
